session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
skdclskt,12,s1twfhpt,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,17,r6xuxcar,11,trader_bridge_app,DayBreak,1777998677,1,1,0
skdclskt,6,53wkzdsp,2,intro,Instructions,1777998580,1,0,0
skdclskt,6,53wkzdsp,3,intro,InstructionsVideo,1777998585,1,0,0
skdclskt,19,0qc91a5a,9,trader_bridge_app,TradePage,1777998592,1,1,0
skdclskt,20,2vy9s3px,9,trader_bridge_app,TradePage,1777998592,1,1,0
skdclskt,21,87uw2jck,9,trader_bridge_app,TradePage,1777998592,1,1,0
skdclskt,23,xz3dh0k4,9,trader_bridge_app,TradePage,1777998592,1,1,0
skdclskt,22,3ftocepp,9,trader_bridge_app,TradePage,1777998592,1,1,0
skdclskt,19,0qc91a5a,10,trader_bridge_app,PauseTradingSession,1777998592,1,0,1
skdclskt,20,2vy9s3px,10,trader_bridge_app,PauseTradingSession,1777998592,1,0,1
skdclskt,21,87uw2jck,10,trader_bridge_app,PauseTradingSession,1777998592,1,0,1
skdclskt,22,3ftocepp,10,trader_bridge_app,PauseTradingSession,1777998592,1,0,1
skdclskt,23,xz3dh0k4,10,trader_bridge_app,PauseTradingSession,1777998592,1,0,1
skdclskt,24,x7l4wbwx,10,trader_bridge_app,PauseTradingSession,1777998592,1,0,1
skdclskt,7,2tmxyq59,4,intro,comprehensionQuestions,1777998608,1,0,0
skdclskt,16,c2m857p1,9,trader_bridge_app,TradePage,1777998624,1,1,0
skdclskt,7,2tmxyq59,5,intro,selfAssessment,1777998630,1,0,0
skdclskt,19,0qc91a5a,11,trader_bridge_app,DayBreak,1777998633,1,1,0
skdclskt,15,su76nhj9,9,trader_bridge_app,TradePage,1777998636,1,1,0
skdclskt,17,r6xuxcar,9,trader_bridge_app,TradePage,1777998636,1,1,0
skdclskt,18,2y2lzizt,9,trader_bridge_app,TradePage,1777998636,1,1,0
skdclskt,13,tqeatlds,9,trader_bridge_app,TradePage,1777998636,1,1,0
skdclskt,15,su76nhj9,10,trader_bridge_app,PauseTradingSession,1777998637,1,0,1
skdclskt,16,c2m857p1,10,trader_bridge_app,PauseTradingSession,1777998637,1,0,1
skdclskt,17,r6xuxcar,10,trader_bridge_app,PauseTradingSession,1777998637,1,0,1
skdclskt,18,2y2lzizt,10,trader_bridge_app,PauseTradingSession,1777998637,1,0,1
skdclskt,13,tqeatlds,10,trader_bridge_app,PauseTradingSession,1777998637,1,0,1
skdclskt,14,nu7ykbgx,10,trader_bridge_app,PauseTradingSession,1777998637,1,0,1
skdclskt,7,2tmxyq59,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,8,klvgct3w,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,9,fa5fpl4w,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,10,0sa5xwid,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,11,w5nuyib0,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,12,s1twfhpt,7,trader_bridge_app,ResumeTradingSession,1777998640,1,0,1
skdclskt,13,tqeatlds,11,trader_bridge_app,DayBreak,1777998665,1,1,0
skdclskt,17,r6xuxcar,11,trader_bridge_app,DayBreak,1777998677,1,1,0
skdclskt,1,9bv3gi2y,5,intro,selfAssessment,1777998701,1,0,0
skdclskt,18,2y2lzizt,11,trader_bridge_app,DayBreak,1777998677,1,1,0
skdclskt,14,nu7ykbgx,11,trader_bridge_app,DayBreak,1777998677,1,1,0
skdclskt,15,su76nhj9,11,trader_bridge_app,DayBreak,1777998677,1,1,0
skdclskt,16,c2m857p1,11,trader_bridge_app,DayBreak,1777998677,1,1,0
skdclskt,13,tqeatlds,14,trader_bridge_app,ResumeTradingSession,1777998677,2,0,1
skdclskt,14,nu7ykbgx,14,trader_bridge_app,ResumeTradingSession,1777998677,2,0,1
skdclskt,15,su76nhj9,14,trader_bridge_app,ResumeTradingSession,1777998677,2,0,1
skdclskt,16,c2m857p1,14,trader_bridge_app,ResumeTradingSession,1777998677,2,0,1
skdclskt,17,r6xuxcar,14,trader_bridge_app,ResumeTradingSession,1777998677,2,0,1
skdclskt,18,2y2lzizt,14,trader_bridge_app,ResumeTradingSession,1777998677,2,0,1
skdclskt,1,9bv3gi2y,4,intro,comprehensionQuestions,1777998688,1,0,0
skdclskt,6,53wkzdsp,4,intro,comprehensionQuestions,1777998698,1,0,0
skdclskt,7,2tmxyq59,9,trader_bridge_app,TradePage,1777998701,1,0,0
skdclskt,8,klvgct3w,9,trader_bridge_app,TradePage,1777998701,1,0,0
skdclskt,9,fa5fpl4w,9,trader_bridge_app,TradePage,1777998701,1,0,0
skdclskt,24,x7l4wbwx,16,trader_bridge_app,TradePage,1777998702,2,1,0
skdclskt,7,2tmxyq59,10,trader_bridge_app,PauseTradingSession,1777998708,1,0,1
skdclskt,8,klvgct3w,10,trader_bridge_app,PauseTradingSession,1777998708,1,0,1
skdclskt,9,fa5fpl4w,10,trader_bridge_app,PauseTradingSession,1777998708,1,0,1
skdclskt,11,w5nuyib0,10,trader_bridge_app,PauseTradingSession,1777998708,1,0,1
skdclskt,12,s1twfhpt,10,trader_bridge_app,PauseTradingSession,1777998708,1,0,1
skdclskt,10,0sa5xwid,10,trader_bridge_app,PauseTradingSession,1777998708,1,0,1
